user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
在快手app中用拍照找相似能帮我找到刚才看到的那款耳机吗？,<Plan>#搜索#在$快手$中使用拍照找相似</Plan><Finish>,<Plan>#搜索#在$快手$中使用拍照找相似功能搜索耳机</Plan><Finish>,0,0.8636,0.8372,0.8095,0.7805,0.9286,0.9014,0.9268,['搜索'],['搜索'],1,['快手'],['快手'],1,2.6635
在快手极速中找一下运动鞋女款。,<Plan>#搜索#在$快手极速版$中搜索运动鞋女款</Plan><Finish>,<Plan>#搜索#在$快手极速版$中找运动鞋女款</Plan><Finish>,0,0.9750,0.9487,0.9211,0.8919,0.9818,0.9429,0.9630,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.6639
帮我查查快手极速版里有没有良品铺子的猪肉脯。,<Plan>#搜索#在$快手极速版$中查看良品铺子的猪肉脯</Plan><Finish>,<Plan>#搜索#在$快手极速版$中查看良品铺子的猪肉脯</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.8561
在快手极速中搜索商城里的连衣裙，并按综合排序。,<Plan>#搜索#在$快手极速版$中搜索连衣裙按综合排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索商城里的连衣裙，并按综合排序</Plan><Finish>,0,0.8800,0.8367,0.7917,0.7447,0.9091,0.8780,0.9362,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,3.1309
YoYo，帮我用“运动鞋”作为关键词在快手极速版里搜一下商城商品，记得选综合排序哦！,<Plan>#搜索#在$快手极速版$中搜索运动鞋并查看综合排序结果</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索运动鞋，并选择综合排序</Plan><Finish>,0,0.9362,0.8696,0.8222,0.7727,0.8955,0.8434,0.9263,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.7937
在快手极速中搜索商城里的连衣裙，并按销量排序。,<Plan>#搜索#在$快手极速版$中搜索连衣裙按销量排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索商城里的连衣裙，并按销量排序</Plan><Finish>,0,0.8800,0.8367,0.7917,0.7447,0.9091,0.8780,0.9362,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,3.1306
YoYo，帮我搜索快手极速版商城中的蓝牙耳机，并按销量排序。,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机并按销量排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机，并按销量排序</Plan><Finish>,0,0.9787,0.9565,0.9333,0.9091,0.9846,0.9630,0.9892,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.7297
在快手极速中搜索商城里的蓝牙耳机，并按价格从低到高排序。,<Plan>#搜索#在$快手极速版$中搜索蓝牙耳机并按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索商城里的蓝牙耳机，并按价格从低到高排序</Plan><Finish>,0,0.9091,0.8704,0.8302,0.7885,0.9351,0.9032,0.9524,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,3.5720
YoYo，帮我看看极速版快手里有没有便宜的手机支架，按价格从低到高排一下。,<Plan>#搜索#在$快手极速版$中搜索便宜的手机支架按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中查看便宜的手机支架，按价格从低到高排序</Plan><Finish>,0,0.9434,0.9038,0.8627,0.8200,0.9610,0.9149,0.9524,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,3.5268
快手极速版里能搜一下“小米手机”然后按价格从高到低排序吗？,<Plan>#搜索#在$快手极速版$中搜索小米手机并按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索“小米手机”并按价格从高到低排序</Plan><Finish>,0,0.9615,0.9216,0.8800,0.8367,0.9722,0.9333,0.9804,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,3.4638
帮我在极速版快手搜索“SK-II护肤礼盒”并按价格从高到低排列。,<Plan>#搜索#在$快手极速版$中搜索SK-II护肤礼盒并按价格从高到低排列</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索“SK-II护肤礼盒”并按价格从高到低排列</Plan><Finish>,0,0.9649,0.9286,0.8909,0.8519,0.9756,0.9400,0.9821,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,3.7769
帮我打开快手极速版，在商城里搜一下得力文具旗舰店。,<Plan>#搜索#在$快手极速版$中搜索得力文具旗舰店</Plan><Finish>,<Plan>#启动#打开$快手极速版$<br>#搜索#在$快手极速版$中搜索得力文具旗舰店</Plan><Finish>,0,0.7167,0.7119,0.7069,0.6842,0.9062,0.8810,0.8350,['搜索'],"['启动', '搜索']",0,['快手极速版'],"['快手极速版', '快手极速版']",0,3.8416
快手极速版里面能搜到小米官方店铺吗？,<Plan>#搜索#在$快手极速版$中搜索小米官方店铺</Plan><Finish>,<Plan>#搜索#在$快手极速版$中搜索小米官方店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.1766
快手极速版里怎么查看商城的搜索记录？,<Plan>#搜索#在$快手极速版$中查看商城搜索记录</Plan><Finish>,<Plan>#搜索#在$快手极速版$中查看商城搜索记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.2455
YoYo，教我在极速版快手查看以前搜过的商品记录。,<Plan>#搜索#在$快手极速版$中查看以前搜过的商品记录</Plan><Finish>,<Plan>#搜索#在$快手极速版$中查看以前的搜索记录</Plan><Finish>,0,0.9767,0.9048,0.8780,0.8500,0.9508,0.8831,0.9318,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.3116
快手极速版里怎么清除商城的搜索记录啊？,<Plan>#搜索#在$快手极速版$中清除商城搜索记录</Plan><Finish>,<Plan>#管理#在$快手极速版$中清除商城搜索记录</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9655,0.9315,0.9524,['搜索'],['管理'],0,['快手极速版'],['快手极速版'],1,2.1837
帮我清除一下快手极速中商城的搜索历史。,<Plan>#搜索#在$快手极速版$中清理商城的搜索历史</Plan><Finish>,<Plan>#管理#在$快手极速版$中清除商城搜索历史</Plan><Finish>,0,0.9524,0.8537,0.7750,0.7179,0.9492,0.8378,0.9176,['搜索'],['管理'],0,['快手极速版'],['快手极速版'],1,2.4542
让我在快手极速版里用拍照找相似功能搜索这件衣服。,<Plan>#搜索#在$快手极速版$中使用拍照找相似功能搜索衣服</Plan><Finish>,<Plan>#搜索#在$快手极速版$中使用拍照找相似功能搜索这件衣服</Plan><Finish>,0,0.9592,0.9375,0.9149,0.8913,0.9706,0.9524,0.9792,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.7934
YoYo，怎么在快手极速里面通过拍照来找相似的商品啊？,<Plan>#搜索#在$快手极速版$中通过拍照搜索相似商品</Plan><Finish>,<Plan>#搜索#在$快手极速版$中通过拍照找相似商品</Plan><Finish>,0,0.9767,0.9524,0.9268,0.9000,0.9836,0.9474,0.9655,['搜索'],['搜索'],1,['快手极速版'],['快手极速版'],1,2.6911
在拼夕夕帮我找一下夏季凉鞋女款。,<Plan>#搜索#在$拼多多$中搜索夏季凉鞋女款</Plan><Finish>,<Plan>#搜索#在$拼多多$中找夏季凉鞋女款</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9804,0.9412,0.9620,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.5432
YoYo，快帮我搜一下pdd上的儿童积木玩具。,<Plan>#搜索#在$拼多多$中搜索儿童积木玩具</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索儿童积木玩具</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.4785
在拼多多里搜一下儿童玩具车按综合排序。,<Plan>#搜索#在$拼多多$中搜索儿童玩具车 按综合排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索儿童玩具车并按综合排序</Plan><Finish>,0,0.9778,0.9545,0.9302,0.9048,0.9667,0.9487,0.9778,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.7644
YoYo，帮我查查拼夕夕上有没有复古台灯，按综合排序看看。,<Plan>#搜索#在$拼多多$中搜索复古台灯按综合排序查看结果</Plan><Finish>,<Plan>#搜索#在$拼多多$中查看复古台灯，按综合排序</Plan><Finish>,0,0.9773,0.8837,0.7857,0.7073,0.9524,0.8500,0.9011,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.6972
在拼夕夕里搜索连衣裙按销量排序。,<Plan>#搜索#在$拼多多$中搜索连衣裙并按销量排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索连衣裙并按销量排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.6975
YoYo，帮我用pdd搜一下运动鞋，按销量从高到低排。,<Plan>#搜索#在$拼多多$中搜索运动鞋按销量从高到低排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索运动鞋，按销量从高到低排序</Plan><Finish>,0,0.9787,0.9565,0.9333,0.9091,0.9841,0.9630,0.9892,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,3.0975
在拼夕夕里搜索蓝牙耳机，按好评排序。,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机按好评排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机，按好评排序</Plan><Finish>,0,0.9773,0.9535,0.9286,0.9024,0.9825,0.9600,0.9885,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.5852
YoYo，帮我把PDD里的连衣裙按好评排序搜一下。,<Plan>#搜索#在$拼多多$中搜索连衣裙，并按好评排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索连衣裙并按好评排序</Plan><Finish>,0,1.0000,0.9762,0.9512,0.9250,0.9825,0.9600,0.9885,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.6512
在拼夕夕里搜一下蓝牙耳机，并按价格从低到高排序。,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机，并按价格从低到高排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机，并按价格从低到高排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,3.0325
YoYo，帮我用PDD搜儿童绘本，然后按价格升序排列。,<Plan>#搜索#在$拼多多$中搜索儿童绘本并按价格升序排列</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索儿童绘本，并按价格升序排列</Plan><Finish>,0,0.9787,0.9565,0.9333,0.9091,0.9841,0.9630,0.9892,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.7407
在拼夕夕里搜一下蓝牙耳机，按价格从高到低排。,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索蓝牙耳机，并按价格从高到低排序</Plan><Finish>,0,0.9592,0.9375,0.9149,0.8913,0.9697,0.9524,0.9792,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,3.1555
YoYo，帮我把PDD里的运动鞋按价格从高到低排序。,<Plan>#搜索#在$拼多多$中搜索运动鞋并按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中将运动鞋按价格从高到低排序</Plan><Finish>,0,0.9778,0.9318,0.8837,0.8333,0.9688,0.9136,0.9565,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,3.0361
让我在拼夕夕里找找有没有小米官方旗舰店。,<Plan>#搜索#在$拼多多$中搜索小米官方旗舰店</Plan><Finish>,<Plan>#搜索#在$拼多多$中查找小米官方旗舰店</Plan><Finish>,0,0.9512,0.9250,0.8974,0.8684,0.9630,0.9296,0.9512,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.1941
YoYo，帮我搜索拼多多店铺里的安踏旗舰店。,<Plan>#搜索#在$拼多多$中搜索安踏旗舰店</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索安踏旗舰店</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.1299
在PDD里找一下乐事官方旗舰店，按综合排序排前面的。,<Plan>#搜索#在$拼多多$中搜索乐事官方旗舰店并按综合排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中找乐事官方旗舰店，按综合排序</Plan><Finish>,0,0.9565,0.9111,0.8636,0.8140,0.9538,0.9024,0.9462,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.9076
YoYo，帮我搜下拼夕夕上的小米官方店铺，按综合排序显示。,<Plan>#搜索#在$拼多多$中搜索小米官方店铺按综合排序显示</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索小米官方店铺，按综合排序显示</Plan><Finish>,0,0.9792,0.9574,0.9348,0.9111,0.9846,0.9639,0.9895,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.8269
在拼夕夕里搜索“小米官方旗舰店”店铺怎么按销量排序？,<Plan>#搜索#在$拼多多$中搜索“小米官方旗舰店”店铺按照销量排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索“小米官方旗舰店”并按销量排序</Plan><Finish>,0,0.9796,0.9375,0.9149,0.8913,0.9565,0.9091,0.9600,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,3.0570
帮我打开PDD，搜索“家居服”相关的店铺，并按销量从高到低排序。,<Plan>#搜索#在$拼多多$中搜索“家居服”相关的店铺，并按销量从高到低排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索“家居服”相关店铺，并按销量从高到低排序</Plan><Finish>,0,1.0000,0.9811,0.9615,0.9412,0.9873,0.9691,0.9908,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,3.7024
在拼夕夕里搜索运动鞋店铺，按评分从高到低排序。,<Plan>#搜索#在$拼多多$中搜索运动鞋店铺，并按评分从高到低排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中搜索运动鞋店铺，并按评分从高到低排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,3.5640
YoYo，帮我把PDD上的美妆店铺按照评分排个序。,<Plan>#搜索#在$拼多多$中搜索美妆店铺按照评分排序</Plan><Finish>,<Plan>#搜索#在$拼多多$中查看美妆店铺并按评分排序</Plan><Finish>,0,0.9318,0.8605,0.8095,0.7561,0.9333,0.8571,0.9318,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.7962
YoYo，帮我查一下在拼多多里的搜索记录。,<Plan>#搜索#在$拼多多$中查看搜索记录</Plan><Finish>,<Plan>#搜索#在$拼多多$中查看搜索记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.2058
拼夕夕的搜索历史在哪里看？,<Plan>#搜索#在$拼多多$中查看搜索历史</Plan><Finish>,<Plan>#搜索#在$拼多多$中查看搜索历史</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.1737
YoYo，帮我清除一下拼夕夕里的最近搜索记录。,<Plan>#搜索#在$拼多多$中清除最近搜索记录</Plan><Finish>,<Plan>#管理#在$拼多多$中清除最近搜索记录</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9615,0.9275,0.9500,['搜索'],['管理'],0,['拼多多'],['拼多多'],1,2.3380
在pdd应用里怎么删除我刚才的搜索历史？,<Plan>#搜索#在$拼多多$中清理搜索历史</Plan><Finish>,<Plan>#管理#在$拼多多$中删除搜索历史</Plan><Finish>,0,0.9211,0.8378,0.7778,0.7143,0.9167,0.8308,0.8947,['搜索'],['管理'],0,['拼多多'],['拼多多'],1,2.1694
YoYo，怎么在拼多多里使用拍照搜索功能啊？,<Plan>#搜索#在$拼多多$中使用拍照搜索功能</Plan><Finish>,<Plan>#搜索#在$拼多多$中使用拍照搜索功能</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.3726
拼夕夕的拍照搜商品在哪能找到？教教我操作步骤。,<Plan>#搜索#在$拼多多$中使用拍照搜商品功能</Plan><Finish>,<Plan>#搜索#在$拼多多$中找到拍照搜商品功能</Plan><Finish>,0,0.9512,0.9250,0.8974,0.8684,0.9259,0.9167,0.9512,['搜索'],['搜索'],1,['拼多多'],['拼多多'],1,2.6607
淘宝网帮我搜一下无线蓝牙耳机。,<Plan>#搜索#在$淘宝$中搜索无线蓝牙耳机</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索无线蓝牙耳机</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,2.3088
我想在淘宝商城找找有没有复古风帆布鞋。,<Plan>#搜索#在$淘宝$中搜索复古风帆布鞋</Plan><Finish>,<Plan>#搜索#在$淘宝$中找复古风帆布鞋</Plan><Finish>,0,0.9737,0.9459,0.9167,0.8857,0.9804,0.9394,0.9610,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,2.6607
在淘宝网里搜索连衣裙按综合排序。,<Plan>#搜索#在$淘宝$中搜索连衣裙按综合排序</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索连衣裙并按综合排序</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9818,0.9577,0.9880,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,2.7877
YoYo，帮我查一下淘宝商城的防晒霜按综合排序。,<Plan>#搜索#在$淘宝$中搜索防晒霜并按综合排序</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看防晒霜并按综合排序</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9655,0.9315,0.9524,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,2.6391
在淘宝网里搜一下夏季短袖T恤，按销量排序。,<Plan>#搜索#在$淘宝$中搜索夏季短袖T恤并按销量排序</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索夏季短袖T恤，按销量排序</Plan><Finish>,0,0.9778,0.9545,0.9302,0.9048,0.9677,0.9487,0.9778,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,2.9170
YoYo，帮我把淘宝商城里卖得最好的蓝牙耳机找出来。,<Plan>#搜索#在$淘宝$中搜索卖得最好的蓝牙耳机</Plan><Finish>,<Plan>#搜索#在$淘宝$中查找卖得最好的蓝牙耳机</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9655,0.9315,0.9524,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,2.6671
在淘宝网里搜女式羽绒服，并按价格从高到低排序。,<Plan>#搜索#在$淘宝$中搜索女式羽绒服，并按价格从高到低排序</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索女式羽绒服，并按价格从高到低排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,3.5113
YoYo，帮我查一下淘宝商城的无线耳机，按价格倒序排列。,<Plan>#搜索#在$淘宝$中搜索无线耳机，并按价格倒序排列</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看无线耳机，按价格倒序排列</Plan><Finish>,0,0.9556,0.9091,0.8605,0.8095,0.9538,0.9000,0.9451,['搜索'],['搜索'],1,['淘宝'],['淘宝'],1,2.7776
