user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在抖音商城中列出待付款订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待付款"")']]","[['1', 'open_orders_bought(app=抖音商城, order_status=待付款)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2726
在抖音商城中拍照找同款,"[['1', 'open_camera_search(app=""抖音"")']]","[['1', 'open_camera_search(app=抖音商城)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8735
在抖音商城中调出售后订单列表,"[['1', 'open_orders_bought(app=""抖音"", order_status=""退款售后"")']]","[['1', 'open_orders_bought(app=抖音商城, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2729
在京东中访问商品收藏列表,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=京东)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3380
在抖音极速版中签到领积分,"[['1', 'sign_in(app=""抖音极速版"", page_type=""积分"")']]","[['1', 'sign_in(app=抖音极速版, page_type=积分)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6687
在抖音商城中搜索商城关注店铺中的手账贴纸店铺,"[['1', 'search_in_favorite_stores(app=""抖音"", search_info=""手账贴纸店铺"")']]","[['1', 'search_in_favorite_stores(app=抖音商城, search_info=手账贴纸店铺)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4795
在淘宝中筛选收藏中的半年前商品,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""无"", filter_type=""半年前"")']]","[['1', 'open_favorite_goods(app=淘宝, filter_type=半年前)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0167
在淘宝中查看签收的快递,"[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""已签收"")']]","[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""已签收"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,4.2875
在转转中查看我未到的货,"[['1', 'open_orders_bought(app=""转转"", order_status=""待收货"")']]","[['1', 'open_orders_bought(app=转转, order_status=待收货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2896
在阿里巴巴中显示采购车现货,"[['1', 'open_cart_content(app=""阿里巴巴"", filter_type=""有货"")']]","[['1', 'open_cart_content(app=阿里巴巴, filter_type=有货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8448
在阿里巴巴中查看搜索历史,"[['1', 'open_search_history(app=""阿里巴巴"")']]","[['1', 'open_search_history(app=阿里巴巴)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6310
在阿里巴巴中查看待发货订单,"[['1', 'open_orders_bought(app=""阿里巴巴"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=阿里巴巴, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8476
在阿里巴巴中查看待评价订单,"[['1', 'open_orders_bought(app=""阿里巴巴"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=阿里巴巴, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8477
在阿里巴巴中对手账贴纸按销量进行排序,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""手账贴纸"", order_type=""销量"")']]","[['1', 'search_goods(app=阿里巴巴, search_info=手账贴纸, order_type=销量)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0076
在阿里巴巴中查找收藏里的便宜补货商品,"[['1', 'open_favorite_goods(app=""阿里巴巴"", order_type=""无"", filter_type=""低价补货"")']]","[['1', 'open_favorite_goods(app=阿里巴巴, filter_type=低价补货, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9637
在阿里巴巴中清除搜索记录,"[['1', 'delete_search_history(app=""阿里巴巴"")']]","[['1', 'delete_search_history(app=阿里巴巴)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9100
在抖音火山版中的商城清除搜索历史,"[['1', 'delete_search_history(app=""抖音火山版"")']]","[['1', 'delete_search_history(app=抖音火山版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1134
在抖音极速版中的商城清空搜索记录,"[['1', 'delete_search_history(app=""抖音极速版"")']]","[['1', 'delete_search_history(app=抖音极速版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4446
在抖音商城中清理搜索历史,"[['1', 'delete_search_history(app=""抖音"")']]","[['1', 'delete_search_history(app=抖音商城)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8148
在淘宝中清理搜索历史,"[['1', 'delete_search_history(app=""淘宝"")']]","[['1', 'delete_search_history(app=淘宝)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6796
在天猫中清除搜索记录,"[['1', 'delete_search_history(app=""天猫"")']]","[['1', 'delete_search_history(app=天猫)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6793
在闲鱼中删除搜索记录,"[['1', 'delete_search_history(app=""闲鱼"")']]","[['1', 'delete_search_history(app=闲鱼)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9760
在转转中清除搜索记录,"[['1', 'delete_search_history(app=""转转"")']]","[['1', 'delete_search_history(app=转转)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9760
在阿里巴巴中查看DIY手账材料,"[['1', 'search_goods(app=""阿里巴巴"", search_info=""DIY手账材料"", order_type=""无"")']]","[['1', 'search_goods(app=阿里巴巴, search_info=DIY手账材料)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9271
在抖音火山版中查看限量版运动鞋订单,"[['1', 'search_order(app=""抖音火山版"", search_info=""限量版运动鞋"", order_status=""无"")']]","[['1', 'open_orders_bought(app=抖音火山版, order_status=无)']] 

注：由于用户没有指定订单状态，所以使用默认值""无""。如果用户有指定订单状态，例如""待收货""，则应将""无""替换为""待收货""。",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2063
在抖音极速版商城中查看购物车中的手工DIY材料,"[['1', 'search_cart_content(app=""抖音极速版"", search_info=""手工DIY材料"")']]","[['1', 'open_cart_content(app=抖音极速版, filter_type=无)'], ['2', 'search_cart_content(app=抖音极速版, search_info=手工DIY材料)']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8618
在抖音商城中查看DIY手工材料店铺,"[['1', 'search_stores(app=""抖音"", search_info=""DIY手工材料"", order_type=""无"", filter_type=""无"")']]","[['1', 'search_stores(app=抖音商城, search_info=DIY手工材料, filter_type=无, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3223
在抖音极速版商城中查看售卖手工编织材料的店铺,"[['1', 'search_stores(app=""抖音极速版"", search_info=""手工编织材料"", order_type=""无"", filter_type=""无"")']]","[['1', 'search_stores(app=抖音极速版, search_info=手工编织材料, filter_type=无, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2546
在京东中查看包裹轨迹,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""无"")']]","[['1', 'open_logistics_receive(app=京东, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4690
在京东中查看我寄出的快递派送情况,"[['1', 'open_logistics_send(app=""京东"", filter_type=""派送中"")']]","[['1', 'open_logistics_send(app=京东, filter_type=派送中)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7995
在拼多多中查看订单中的手账贴纸,"[['1', 'search_order(app=""拼多多"", search_info=""手账贴纸"", order_status=""无"")']]","[['1', 'search_order(app=拼多多, search_info=手账贴纸)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3931
在淘宝中查看'可爱手机壳',"[['1', 'search_goods(app=""淘宝"", search_info=""可爱手机壳"", order_type=""无"")']]","[['1', 'search_goods(app=淘宝, search_info=可爱手机壳, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9532
在淘宝中查看诗集订单,"[['1', 'search_order(app=""淘宝"", search_info=""诗集"", order_status=""无"")']]","[['1', 'search_order(app=淘宝, search_info=诗集)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0596
在天猫中查看收藏夹里一年前收藏的宝贝,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""一年前"")']]","[['1', 'open_favorite_goods(app=天猫, filter_type=一年前, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2144
在抖音商城中查看待收货订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待收货"")']]","[['1', 'open_orders_bought(app=抖音商城, order_status=待收货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6175
在阿里巴巴中查看关注店铺中的心理学实验器材,"[['1', 'search_in_favorite_stores(app=""阿里巴巴"", search_info=""心理学实验器材"")']]","[['1', 'open_favorite_stores(app=阿里巴巴)'], ['2', 'search_in_favorite_stores(app=阿里巴巴, search_info=心理学实验器材)']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3498
在阿里巴巴中查看综合排序的手工编织材料店铺,"[['1', 'search_stores(app=""阿里巴巴"", search_info=""手工编织材料"", order_type=""综合 "", filter_type=""无"")']]","[['1', 'search_stores(app=阿里巴巴, search_info=手工编织材料, order_type=综合)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2816
在京东中查看签收的快递,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""已签收"")']]","[['1', 'open_logistics_receive(app=京东, filter_type=已签收)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1445
在拼多多中查看待发货订单,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=拼多多, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0761
在得物中查看待发货宝贝,"[['1', 'open_orders_bought(app=""得物"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=得物, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4696
在抖音中查看我购买过的商品的订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""无"")']]","[['1', 'open_orders_bought(app=抖音, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8737
在京东中查看购物车中的满减商品,"[['1', 'open_cart_content(app=""京东"", filter_type=""跨店满减"")']]","[['1', 'open_cart_content(app=京东, filter_type=跨店满减)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4691
在快手中查看购物车,"[['1', 'open_cart_content(app=""快手"", filter_type=""无"")']]","[['1', 'open_cart_content(app=快手)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1787
在快手极速版中的商城查看待发货订单,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=快手极速版, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9641
在淘宝中查看购物车中的新鲜好货,"[['1', 'open_cart_content(app=""淘宝"", filter_type=""有货"")']]","[['1', 'open_cart_content(app=淘宝, filter_type=无)']] 

注：由于“新鲜好货”并非指定的“现货、降价、送礼、凑单”等类型，因此选择“无”作为filter_type。如果用户希望查找特定的新鲜好货，可以使用search_cart_content函数。但根据当前用户的需求，我们先使用open_cart_content。",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1486
在淘宝中查看收藏里打折的宝贝,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""无"", filter_type=""降价"")']]","[['1', 'open_favorite_goods(app=淘宝, filter_type=降价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7361
在唯品会中查看收藏里过去90天的好货,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""90天内"")']]","[['1', 'open_favorite_goods(app=唯品会, filter_type=90天内, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9699
在闲鱼中查看退款中的商品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""退款中"")']]","[['1', 'open_orders_bought(app=闲鱼, order_status=退款中)']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002
在闲鱼中查看我挂的物品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""我发布的"")']]","[['1', 'open_orders_sold(app=闲鱼, order_status=我发布的)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2661
在闲鱼中查看我卖的待发货商品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""待发货"")']]","[['1', 'open_orders_sold(app=闲鱼, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1999
在闲鱼中查看我淘的宝贝的发货情况,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待发货"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3.2681
在京东中查看发票专票提交,"[['1', 'open_invoice_page(app=""京东"", page_type=""发票专票提交"")']]","[['1', 'open_invoice_page(app=京东, page_type=发票专票提交)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2682
在快手商城中查找手账贴纸,"[['1', 'search_goods(app=""快手"", search_info=""手账贴纸"", order_type=""无"")']]","[['1', 'search_goods(app=快手商城, search_info=手账贴纸, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0969
在阿里巴巴中查看代发采购车,"[['1', 'open_cart_content(app=""阿里巴巴"", filter_type=""代发"")']]","[['1', 'open_cart_content(app=阿里巴巴, filter_type=代发)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4022
在京东中查看我的收藏,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=京东)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2498
在京东中打开客户服务,"[['1', 'open_customer_service(app=""京东"")']]","[['1', 'open_customer_service(app=京东)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2498
在京东中打开购物车查看凑单商品,"[['1', 'open_cart_content(app=""京东"", filter_type=""凑单"")']]","[['1', 'open_cart_content(app=京东, filter_type=凑单)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3737
在京东中检查快递状态,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""无"")']]","[['1', 'open_logistics_receive(app=京东, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4261
在快手中打开任务中心签到领红包,"[['1', 'sign_in(app=""快手"", page_type=""红包"")']]","[['1', 'sign_in(app=快手, page_type=任务中心)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3584
在快手极速版中领取金币签到,"[['1', 'sign_in(app=""快手极速版"", page_type=""金币"")']]","[['1', 'sign_in(app=快手极速版, page_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3596
在拼多多中查看退款处理,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""退款售后"")']]","[['1', 'open_orders_bought(app=拼多多, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8613
在淘宝中查看收藏中的已买过的宝贝,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""无"", filter_type=""已买过"")']]","[['1', 'open_favorite_goods(app=淘宝, filter_type=已买过, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9945
在淘宝中检查天猫的物流状态,"[['1', 'open_logistics_receive(app=""天猫"", filter_type=""无"")']]","[['1', 'open_logistics_receive(app=淘宝, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0196
在淘宝中查看我关注的店铺直播,"[['1', 'open_favorite_stores(app=""淘宝"", filter_type=""直播"")']]","[['1', 'open_favorite_stores(app=淘宝, filter_type=直播)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0199
在淘宝中查看购物车中的降价商品,"[['1', 'open_cart_content(app=""淘宝"", filter_type=""降价"")']]","[['1', 'open_cart_content(app=淘宝, filter_type=降价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7708
在天猫中查看我收藏的店铺,"[['1', 'open_favorite_stores(app=""天猫"")']]","[['1', 'open_favorite_stores(app=天猫)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7307
在天猫中打开待评价订单列表,"[['1', 'open_orders_bought(app=""天猫"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=天猫, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0190
在天猫中查看收藏夹中的最近7天收藏,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""最近收藏在前"", filter_type=""7天内"")']]","[['1', 'open_favorite_goods(app=天猫, filter_type=7天内, order_type=最近收藏在前)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5277
