user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在抖音极速版商城中搜索旅行收纳袋,"[['1', 'search_goods(app=""抖音极速版"", search_info=""旅行收纳袋"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版商城', 'search_info': '旅行收纳袋'}}]",0.0000,1.0000,1.0000,0.8000,0.8571,0.8333,0.8000,0.7500,0.9167,0.9000,0.9167,1.0985
在抖音极速版中打开商城搜索旅行收纳包并按综合排序,"[['1', 'search_goods(app=""抖音极速版"", search_info=""旅行收纳包"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '旅行收纳包', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3371
在抖音极速版中的商城显示待收货订单,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音极速版', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1368
在抖音极速版中的商城中搜索旅行收纳袋店铺,"[['1', 'search_stores(app=""抖音极速版"", search_info=""旅行收纳袋"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音极速版', 'search_info': '旅行收纳袋店铺'}}]",0.0000,1.0000,1.0000,0.6667,0.8571,0.8333,0.8000,0.7500,0.9167,0.9000,0.9167,1.1479
在抖音极速版中搜索商城中生物实验工具的关注店铺,"[['1', 'search_in_favorite_stores(app=""抖音极速版"", search_info=""生物实验工具"")']]","[{'name': 'search_in_favorite_stores', 'parameters': {'app': '抖音极速版', 'search_info': '生物实验工具的关注店铺'}}]",0.0000,1.0000,1.0000,1.0000,0.7727,0.7500,0.7222,0.6875,0.8529,0.8333,0.8529,1.2562
在抖音极速版中查看商城订单待取件物流状态,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""待取件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版', 'filter_type': '待取件'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1911
在抖音极速版中检查商城订单的派送物流进度,"[['1', 'open_logistics_receive(app=""抖音极速版"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音极速版', 'filter_type': '派送中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1949
在抖音极速版中的商城查看待发货的订单状态,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音极速版', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1422
在抖音极速版中查看我收藏的宝贝清单,"[['1', 'open_favorite_goods(app=""抖音极速版"", order_type=""无"", filter_type=""无"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '抖音极速版'}}]",0.0000,1.0000,1.0000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8127
在抖音极速版中搜索商城店铺‘旅行收纳袋’按综合排序,"[['1', 'search_stores(app=""抖音极速版"", search_info=""旅行收纳袋"", order_type=""综合 "")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音极速版', 'search_info': '旅行收纳袋', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4161
在抖音极速版中搜索商城中的轻便旅行箱按价格升序排序,"[['1', 'search_goods(app=""抖音极速版"", search_info=""轻便旅行箱"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '轻便旅行箱', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5344
在抖音极速版中显示商城待支付订单,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音极速版', 'order_status': '待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0933
在抖音极速版中显示我的购买记录,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '抖音极速版', 'search_info': '我的购买记录'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0655
在抖音商城中显示待发货订单列表,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '待发货'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1003
在抖音商城中查询运送中订单的物流详情,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城', 'filter_type': '运输中'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1003
在抖音商城中搜索便携化妆包按销量排序,"[['1', 'search_goods(app=""抖音"", search_info=""便携化妆包"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音商城', 'search_info': '便携化妆包', 'order_type': '销量'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7778,0.3333,0.3333,0.8889,0.8333,0.8889,1.3443
在抖音商城中搜索历史,"[['1', 'open_search_history(app=""抖音"")']]","[{'name': 'open_search_history', 'parameters': {'app': '抖音商城'}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.3333,0.0000,0.0000,0.6667,0.5000,0.6667,0.7423
在抖音商城中搜索商用级绞肉机，要耐用型的,"[['1', 'search_goods(app=""抖音"", search_info=""商用级绞肉机"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音商城', 'search_info': '商用级绞肉机', 'order_type': '无'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.4444,0.3333,0.3333,0.8889,0.5000,0.8889,1.4344
在抖音商城中查看待收货订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '待收货'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1506
在抖音商城中显示待取件订单物流状态,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""待取件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城', 'filter_type': '待取件'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1505
在抖音商城中查找农用机械的店铺,"[['1', 'search_stores(app=""抖音"", search_info=""农用机械"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音商城', 'search_info': '农用机械'}}]",0.0000,1.0000,1.0000,0.6667,0.7500,0.6667,0.5000,0.5000,0.8333,0.7500,0.8333,1.1516
在京东中查看购物车,"[['1', 'open_cart_content(app=""京东"", filter_type=""无"")']]","[[""1"", ""open_cart_content(app='京东')""]]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.4605
在京东中查看我的关注店铺,"[['1', 'open_favorite_stores(app=""京东"", filter_type=""无"")']]","[{'name': 'open_favorite_stores', 'parameters': {'app': '京东'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7736
在京东中查询快递物流信息,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""无"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7852
在京东中查询我的已取消寄件,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已取消"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '已取消'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1215
在京东中查看已签收的快递,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""已签收"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '已签收'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1764
在京东中查找购物车中的送礼商品,"[['1', 'open_cart_content(app=""京东"", filter_type=""送礼"")']]","[{'name': 'search_cart_content', 'parameters': {'app': '京东', 'search_info': '送礼商品'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1494
在京东中寄快递,"[['1', 'open_express_delivery(app=""京东"")']]","[{'name': 'open_express_delivery', 'parameters': {'app': '京东'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8403
在京东中签到领取京豆,"[['1', 'sign_in(app=""京东"", page_type=""无"")']]","[{'name': 'sign_in', 'parameters': {'app': '京东'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7610
在京东中搜索DIY手工材料包,"[['1', 'search_goods(app=""京东"", search_info=""DIY手工材料包"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': 'DIY手工材料包'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.1567
在京东中显示待收货订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '京东', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1296
在京东中查询我寄出快递的派送状态,"[['1', 'open_logistics_send(app=""京东"", filter_type=""派送中"")']]","[{'name': 'open_express_delivery', 'parameters': {'app': '京东'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8242
在京东中查看发票换开合开功能,"[['1', 'open_invoice_page(app=""京东"", page_type=""换开/合开发票"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '京东', 'page_type': '换开/合开发票'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2203
在京东中查找收藏的有库存的商品,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""有货"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '京东', 'filter_type': '有货'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0408
在京东中检查收件状态,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""我的收件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '我的收件'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1438
在京东中搜索发票专票提交信息,"[['1', 'open_invoice_page(app=""京东"", page_type=""发票专票提交"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '京东', 'page_type': '发票专票提交'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1461
在京东中显示待评价订单列表,"[['1', 'open_orders_bought(app=""京东"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '京东', 'order_status': '待评价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0912
在京东中显示购物车中的跨店满减商品,"[['1', 'open_cart_content(app=""京东"", filter_type=""跨店满减"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '京东', 'filter_type': '跨店满减'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1186
在京东中显示收藏商品降价信息,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '京东', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0076
在京东中显示收藏中的已下架商品,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""下架"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '京东', 'filter_type': '下架'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0354
在京东中显示搜索历史记录,"[['1', 'open_search_history(app=""京东"")']]","[{'name': 'open_search_history', 'parameters': {'app': '京东'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6930
在快手极速版中的商城查看直播用的多功能料理锅,"[['1', 'search_goods(app=""快手极速版"", search_info=""多功能料理锅"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '快手极速版', 'search_info': '多功能料理锅'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0909
在快手极速版中的商城搜索旅行收纳袋并按价格从低到高排序,"[['1', 'search_goods(app=""快手极速版"", search_info=""旅行收纳袋"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '快手极速版', 'search_info': '旅行收纳袋', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4696
在快手极速版中的商城搜索有机肥料按综合排,"[['1', 'search_goods(app=""快手极速版"", search_info=""有机肥料"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '快手极速版', 'search_info': '有机肥料', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3163
在快手极速版中搜索商城店铺‘厨房神器店’,"[['1', 'search_stores(app=""快手极速版"", search_info=""厨房神器店"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '快手极速版', 'search_info': '厨房神器店'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0889
在快手极速版中打开收藏商品页面,"[['1', 'open_favorite_goods(app=""快手极速版"", order_type=""无"", filter_type=""无"")']]","[[""1"", ""open_favorite_goods(app='快手极速版', filter_type='无', order_type='无')]()]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9100
在快手极速版中的商城查看待发货订单,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手极速版', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1137
在快手极速版中查看商城待收货订单,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手极速版', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2089
在快手极速版中的商城查看待评价订单,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手极速版', 'order_status': '待评价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1825
在快手极速版中显示商城搜索历史,"[['1', 'open_search_history(app=""快手极速版"")']]","[{'name': 'open_search_history', 'parameters': {'app': '快手极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7567
在快手中打开任务中心签到领取红包,"[['1', 'sign_in(app=""快手"", page_type=""红包"")']]","[{'name': 'sign_in', 'parameters': {'app': '快手', 'page_type': '任务中心'}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.5000,0.5000,1.0266
在快手商城中查找‘有机种子’的店铺,"[['1', 'search_stores(app=""快手"", search_info=""有机种子"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '快手商城', 'search_info': '有机种子'}}]",0.0000,1.0000,1.0000,0.6667,0.7500,0.6667,0.5000,0.5000,0.8333,0.7500,0.8333,1.1255
在快手商城中搜索行李箱收纳袋,"[['1', 'search_goods(app=""快手"", search_info=""行李箱收纳袋"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '快手商城', 'search_info': '行李箱收纳袋'}}]",0.0000,1.0000,1.0000,0.8000,0.7500,0.6667,0.5000,0.5000,0.8333,0.7500,0.8333,1.1412
在快手商城中搜索历史,"[['1', 'open_search_history(app=""快手"")']]","[{'name': 'open_search_history', 'parameters': {'app': '快手商城'}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.3333,0.0000,0.0000,0.6667,0.5000,0.6667,0.7408
在快手商城中查看待评价订单,"[['1', 'open_orders_bought(app=""快手"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手商城', 'order_status': '待评价'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1138
在快手商城中显示待收货订单,"[['1', 'open_orders_bought(app=""快手"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手商城', 'order_status': '待收货'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1409
在快手中的商城显示待支付订单,"[['1', 'open_orders_bought(app=""快手"", order_status=""待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手商城', 'order_status': '待付款'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1133
在快手中查看商城待发货订单,"[['1', 'open_orders_bought(app=""快手"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1072
在拼多多中查看我的订单,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '拼多多', 'search_info': '我的订单'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0559
在拼多多中查看待申请发票,"[['1', 'open_invoice_page(app=""拼多多"", page_type=""待申请发票"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '拼多多', 'page_type': '待申请发票'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1463
