大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-购物车,淘宝,YoYo，帮我把手淘商城里的儿童绘本加入购物车。,在手淘商城中把儿童绘本加入购物车,在淘宝中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,淘宝,YOYO，帮我把手淘上的无线蓝牙耳机加入购物车。,在手淘中把黑色的无线蓝牙耳机加入购物车,在淘宝中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,淘宝,手淘能帮我把2双运动鞋加购物车吗？,在手淘中把2双运动鞋加入购物车,在淘宝中将<数量>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,淘宝,YOYO，快帮我把夏季短袖T恤加到手淘的购物车里，并送到杭州市西湖区文三路478号华星时代广场5楼。,在手淘中把夏季短袖T恤加到购物车并送到杭州市西湖区文三路478号华星时代广场5楼,在淘宝中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,淘宝,帮我把手淘商城里的无线蓝牙耳机加入购物车，规格选黑色，数量是1个。,在手淘商城中把一个黑色的无线蓝牙耳机加入购物车,在淘宝中将<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-下单,淘宝,在淘宝手机商城下单一双运动鞋。,在淘宝中下单一双运动鞋,在淘宝中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,淘宝,帮我直接在手淘商城下单一双43码的运动跑步鞋。,在手淘商城中下单43码的运动跑步鞋,在淘宝中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,淘宝,我想在手淘商城里下单1双耐克Air Max 270运动鞋。,在手淘中下单1双耐克Air Max 270运动鞋,在淘宝中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,淘宝,YoYo，我想在淘宝商城买一双运动鞋送至上海市浦东新区世纪大道456号，请帮我找一下。,在淘宝商城中下单一双运动鞋送至上海市浦东新区世纪大道456号,在淘宝中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,淘宝,帮我用手淘商城用花呗支付下单一双运动鞋。,在手淘商城中用花呗支付下单运动鞋,在淘宝中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,淘宝,我想在手机淘宝下单购买一双42码的运动鞋，用支付宝付款，地址是杭州市西湖区文三路159号华星时代广场B座6楼。,在淘宝中下单一双42码的运动鞋用支付宝付款送到杭州市西湖区文三路159号华星时代广场B座6楼,在淘宝中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,淘宝,手淘上能收藏无线蓝牙耳机吗？,在手淘中收藏无线蓝牙耳机,在淘宝中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-收藏,淘宝,YoYo，怎么在手机淘宝里删除收藏中的“无线蓝牙耳机”这个搜索内容啊？,在手机淘宝中删除收藏中的无线蓝牙耳机,在淘宝中删除收藏中的<搜索内容>,"[{""name"": ""delete_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序的商品收藏夹中搜索指定商品并将其删除""}]"
购物-搜索,淘宝,帮我查一下淘宝里有没有运动鞋，筛选发货地为广州。,在淘宝中查找运动鞋筛选发货地为广州,在淘宝中搜索<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,淘宝,我想在淘宝里查查国家补贴的电饭煲，能帮我操作下吗？,在淘宝中查找国家补贴的电饭煲,在淘宝中打开国家补贴并搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,淘宝,打开手机淘宝，进入“良品铺子”店铺。,在淘宝中进入“良品铺子”店铺,在淘宝中打开<店铺名>店铺,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,淘宝,我想在淘宝网的良品铺子店铺内找一下有没有牛肉干零食。,在淘宝网中的良品铺子店铺内查找牛肉干零食,在淘宝中<店铺名>店铺内搜索<搜索内容>,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-打开,淘宝,YOYO，快去手机淘宝帮我进一下优衣库店铺的羽绒服分类。,在手机淘宝中打开优衣库店铺的羽绒服分类,在淘宝中打开<店铺名>店铺的<类别>类别,"[{""name"": ""open_stores_page(app, store_name_slot, search_info_slot, category_slot)"", ""description"": ""通过店铺名称找到并打开店铺的内容页面,可以在其中进行店铺内搜索或打开类别子页面""}]"
购物-收藏,淘宝,淘宝网中怎么肥四这家店铺在哪里关注？,在淘宝网中关注怎么肥四店铺,在淘宝中关注<店铺名>店铺,"[{""name"": ""add_into_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中按照店铺名搜索店铺,并将其添加到店铺收藏夹中""}]"
购物-搜索,淘宝,帮我查查手淘商城里的“良品铺子”店铺，筛选条件是“24h内发货”。,在手淘商城中搜索店铺良品铺子筛选条件是24h内发货,在淘宝中搜索店铺<店铺名>筛选<筛选条件>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-物流,淘宝,手淘里怎么查我买的那个蓝牙耳机的物流单号？,在手淘中查看蓝牙耳机订单的物流单号,在淘宝中查看<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,淘宝,YoYo，我在手淘上有一个买杯子的订单，帮我打一下那个快递电话。,在手淘中拨打杯子订单的快递电话,在淘宝中拨打<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-物流,淘宝,我在手淘商城买的衣服还没发货，能帮忙催促卖家尽快处理吗？,在手淘商城中催促衣服订单买家尽快发货,在淘宝中给<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,淘宝,能帮我用手淘查一下那件连衣裙的订单配送进度吗，都等好久了。,在手淘中催连衣裙订单配送,在淘宝中给<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,淘宝,手淘商城里的手机壳订单，帮我确认收货。,在手淘商城中给手机壳订单确认收货,在淘宝中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-订单,淘宝,我想在手淘上给之前买的手机壳订单申请售后，原因是有质量问题。,在手淘中给手机壳订单申请售后,在淘宝中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
