大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-下单,快手极速版,下单小米手机去快手极速版商城，再搜下vivo手机,在快手极速版中的商城下单小米手机,在快手极速版的商城中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-搜索,快手极速版,下单小米手机去快手极速版商城，再搜下vivo手机,在快手极速版中的商城搜索vivo手机,在快手极速版的商城中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-下单,快手极速版,帮我在快手极速版商城下单大份的方便面，再查看下康师傅的评论,在快手极速版中的商城下单大份的方便面,在快手极速版的商城中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-打开,快手极速版,帮我在快手极速版商城下单大份的方便面，再查看下康师傅的评论,在快手极速版中的商城查看康师傅的评论,在快手极速版的商城中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-下单,快手极速版,我要下单3个肘子在快手极速版中，还要打开雷神911的规格界面,在快手极速版中下单3个肘子,在快手极速版的商城中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-打开,快手极速版,我要下单3个肘子在快手极速版中，还要打开雷神911的规格界面,在快手极速版中打开雷神911的规格界面,在快手极速版的商城中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-下单,快手极速版,去快手极速版商城下单充电器送到七天酒店，再看下充电宝的参数,在快手极速版中的商城下单充电器送到七天酒店,在快手极速版的商城中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-打开,快手极速版,去快手极速版商城下单充电器送到七天酒店，再看下充电宝的参数,在快手极速版中的商城查看下充电宝的参数,在快手极速版的商城中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-下单,快手极速版,去快手极速版的商城下单菠萝包用微信支付，再搜索下牛角包的详情,在快手极速版中的商城下单菠萝包使用微信支付,在快手极速版的商城中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-打开,快手极速版,去快手极速版的商城下单菠萝包用微信支付，再搜索下牛角包的详情,在快手极速版中的商城搜索下牛角包的详情,在快手极速版的商城中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,拼多多,拼多多搜下政府补贴再帮我确认收货沐浴露的订单,在拼多多中搜索政府补贴,在拼多多中打开政府补贴并搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-物流,拼多多,拼多多搜下政府补贴再帮我确认收货沐浴露的订单,在拼多多中确认收货沐浴露的订单,在拼多多中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,拼多多,去拼多多看看可乐订单的物流单号再给红牛订单申请售后服务,在拼多多中查看可乐订单的物流单号,在拼多多中查看<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-订单,拼多多,去拼多多看看可乐订单的物流单号再给红牛订单申请售后服务,在拼多多中申请红牛订单售后服务,在拼多多中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-物流,拼多多,给我去拼多多打风扇订单的快递电话再给空调订单申请退款原因就写不制冷,在拼多多中拨打风扇订单的快递电话,在拼多多中拨打<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-订单,拼多多,给我去拼多多打风扇订单的快递电话再给空调订单申请退款原因就写不制冷,在拼多多中给空调订单申请退款原因写不制冷,在拼多多中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-物流,拼多多,打开拼多多去催下裙子发货还要去评价下短袖的订单,在拼多多中催裙子发货,在拼多多中给<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-评价,拼多多,打开拼多多去催下裙子发货还要去评价下短袖的订单,在拼多多中评价短袖的订单,在拼多多中评价<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-物流,拼多多,我要催笔袋订单的配送在拼多多中在给买的图书一个五星好评,在拼多多中催笔袋订单的配送,在拼多多中给<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-评价,拼多多,我要催笔袋订单的配送在拼多多中在给买的图书一个五星好评,在拼多多中给买的图书一个五星好评,在拼多多中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,淘宝,我要去淘宝评价下裤子的订单在给牛仔裤订单申请退货理由就写不想要了,在淘宝中评价裤子的订单,在淘宝中评价<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-订单,淘宝,我要去淘宝评价下裤子的订单在给牛仔裤订单申请退货理由就写不想要了,在淘宝中给牛仔裤订单申请退货理由写不想要了,在淘宝中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-评价,淘宝,给我淘宝买的咖啡4星好评，再申请硬盘订单的售后,在淘宝中给买的咖啡4星好评,在淘宝中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-订单,淘宝,给我淘宝买的咖啡4星好评，再申请硬盘订单的售后,在淘宝中申请硬盘订单的售后,在淘宝中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-评价,淘宝,去淘宝评价下相机就写机器很好用原装进口保真，再把镜头订单确认收货,在淘宝中评价相机写机器很好用原装进口保真,在淘宝中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-物流,淘宝,去淘宝评价下相机就写机器很好用原装进口保真，再把镜头订单确认收货,在淘宝中给镜头订单确认收货,在淘宝中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
