大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,京东,嘿YOYO，帮我看看京东上有没有关于环保家居的小物件,在京东中查看环保家居的小物件,在京东中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,在京东搜索一下最新的智能手表,在京东中搜索智能手表,在京东中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,闲鱼,嘿YOYO，帮我看看闲鱼上有没有关于复古相机的信息。,在闲鱼中查看复古相机的信息,在闲鱼中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,闲鱼,在闲鱼搜索二手吉他。,在闲鱼中搜索二手吉他,在闲鱼中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,得物,嘿YOYO，帮我查一下得物上的复古相机吧。,在得物中查看复古相机,在得物中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,得物,在得物上搜索一下最新的智能手表。,在得物中搜索智能手表,在得物中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,唯品会,嘿YOYO，帮我查一下唯品会上有没有新款的复古风连衣裙,在唯品会中查看新款的复古风连衣裙,在唯品会中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,唯品会,唯品会里找找男士商务皮鞋,在唯品会中查找男士商务皮鞋,在唯品会中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,阿里巴巴,嘿YOYO，帮我查一下阿里巴巴上的有机蔬菜种子,在阿里巴巴中查看有机蔬菜种子,在阿里巴巴中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,阿里巴巴,在阿里巴巴搜索最新的智能手表,在阿里巴巴中搜索最新的智能手表,在阿里巴巴中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,嘿YOYO，帮我找到天猫上的那款复古相机吧。,在天猫中查找复古相机,在天猫中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,在天猫上搜索一下最新款的智能手表。,在天猫中搜索最新款智能手表,在天猫中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,转转,嘿YOYO，帮我看看转转上有没有关于复古相机的信息。,在转转中查看关于复古相机的信息,在转转中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,转转,转转里找一下二手吉他。,在转转中查找二手吉他,在转转中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我找到京东上的那家卖复古相机的店铺吧。,在京东中查找卖复古相机的店铺,在京东中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,在京东搜索店铺'智能科技',在京东中搜索店铺'智能科技',在京东中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我看看京东购物车里的小米手机,在京东中查看购物车中的小米手机,在京东中搜索购物车中的<搜索内容>,"[{""name"": ""search_cart_content(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，在京东上查找我购物车中的苹果笔记本电脑,在京东中查找购物车中的苹果笔记本电脑,在京东中搜索购物车中的<搜索内容>,"[{""name"": ""search_cart_content(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我看看京东上我收藏的商品里有没有关于瑜伽垫的信息。,在京东中查找我收藏的商品里关于瑜伽垫的信息,在京东中搜索商品收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，在京东的商品收藏中查找一下关于智能手表的内容。,在京东中查找商品收藏中关于智能手表的内容,在京东中搜索商品收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我看看京东上我关注的店铺里有没有新的摄影设备,在京东中查找我关注的店铺里的新的摄影设备,在京东中搜索店铺关注中的<搜索内容>,"[{""name"": ""search_in_favorite_stores(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，在京东搜索我关注的店铺里的智能手表,在京东中搜索我关注的店铺里的智能手表,在京东中搜索店铺关注中的<搜索内容>,"[{""name"": ""search_in_favorite_stores(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我看看京东上有没有关于瑜伽垫的商品，按照综合排序来,在京东中查看综合排序的瑜伽垫商品,在京东中搜索商品<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，在京东搜索一下户外露营灯，记得按综合排序显示,在京东中搜索户外露营灯并按综合排序显示,在京东中搜索商品<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我看看京东上卖得最好的瑜伽垫,在京东中查看热卖瑜伽垫,在京东中搜索商品<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,在京东搜索销量最高的保温杯,在京东中搜索销量最高的保温杯,在京东中搜索商品<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，在京东上帮我找找最新款的苹果手机，记得按价格降序排列哦。,在京东中查找最新款的苹果手机按价格降序排列,在京东中搜索商品<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，去京东搜一下戴森吸尘器，然后把结果按照价格从贵到便宜给我排一下。,在京东中搜索戴森吸尘器并按照价格从高到低排序,在京东中搜索商品<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我找到京东上关于瑜伽垫的商品，记得按价格升序排列哦。,在京东中查找并按价格升序排列瑜伽垫商品,在京东中搜索商品<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,YOYO，在京东搜索一下户外露营灯，并按照价格从低到高排序。,在京东中搜索户外露营灯按价格从低到高排序,在京东中搜索商品<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我找到京东上关于瑜伽垫的商品，记得按照评论数量多的排。,在京东中查找并按评论数量排序瑜伽垫商品,在京东中搜索商品<搜索内容>按评论数从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,在京东搜索一下户外露营灯，并且把结果按照评论数量降序排列。,在京东中搜索户外露营灯并按照评论数量降序排列,在京东中搜索商品<搜索内容>按评论数从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,京东,嘿YOYO，帮我看看京东上有没有关于智能手表的订单,在京东中查看智能手表的订单,在京东中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""xxx""}]"
购物-搜索,京东,查找一下京东里的户外运动装备订单,在京东中查找户外运动装备订单,在京东中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""xxx""}]"
购物-搜索,天猫,嘿YOYO，帮我找到天猫上的那家卖复古相机的店铺吧。,在天猫中查找卖复古相机的店铺,在天猫中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,在天猫中搜索店铺‘智能家电’,在天猫中搜索店铺‘智能家电’,在天猫中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,嘿YOYO，帮我看看天猫收藏夹里的那款复古相机,在天猫中查看收藏夹中的复古相机,在天猫中搜索收藏夹中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,天猫,YOYO，在天猫上查找我收藏的那个瑜伽垫,在天猫中查找我收藏的瑜伽垫,在天猫中搜索收藏夹中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,天猫,嘿YOYO，帮我找到天猫上的那款复古相机，记得按综合排序哦。,在天猫中查找综合排序的复古相机,在天猫中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,在天猫上搜索一下智能手表，按照综合排序给我看看。,在天猫中搜索智能手表并按照综合排序,在天猫中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,嘿YOYO，帮我找到天猫上卖得最好的那款保温杯,在天猫中查找销量最佳的保温杯,在天猫中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,在天猫中，把销量最高的空气净化器给我列出来,在天猫中列出销量最高的空气净化器,在天猫中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,嘿YOYO，帮我找到天猫上的有机蔬菜，按价格升序排列。,在天猫中查找有机蔬菜按价格升序排列,在天猫中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,在天猫上搜一下运动鞋，记得按价格从低到高排好。,在天猫中搜索运动鞋并按价格从低到高排序,在天猫中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,嘿YOYO，帮我找到天猫上的最新款苹果手机，并按照价格降序排列。,在天猫中查找最新款苹果手机并按照价格降序排列,在天猫中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,天猫,在天猫上搜一下户外运动装备，记得按价格从高到低排。,在天猫中搜索户外运动装备并将价格从高到低排序,在天猫中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
