大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,快手,快手短视频里搜一下运动鞋，然后按价格500元以下来筛选。,在快手短视频中的商城搜索运动鞋，筛选价格500元以下,在快手中搜索商城中的<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-物流,快手,帮我打开快手视频，查一下我商城里“连衣裙”订单的物流单号。,在快手视频中查看商城连衣裙订单的物流单号,在快手中查看商城<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,快手,YoYo，在快手app里能看到我“运动鞋”订单的快递单号吗？,在快手app中查看商城运动鞋订单的物流单号,在快手中查看商城<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,快手,在快手视频里帮我拨打商城手机壳订单的快递电话,在快手视频中拨打商城手机壳订单的快递电话,在快手中拨打商城<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-物流,快手,能不能在快手app上找到我昨天下单的运动鞋订单并拨打快递电话,在快手app中拨打商城运动鞋订单的快递电话,在快手中拨打商城<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-物流,快手,在快手视频里帮我查一下商城运动鞋订单的发货情况。,在快手视频中催促商城运动鞋订单发货,在快手中给商城<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,快手,快手app上能催促商城刚买的手机壳订单尽快发货吗？,在快手app中催促商城手机壳订单尽快发货,在快手中给商城<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,快手,YoYo，快帮我催一下快手商城里那双运动鞋的配送。,在快手中给催促商城运动鞋订单配送,在快手中给商城<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,快手,我在快手app下单的手机壳什么时候能发货，快帮我催一催。,在快手app中给商城手机壳订单催配送,在快手中给商城<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,快手,帮我打开快手视频，在商城里搜索运动鞋订单确认收货。,在快手视频中给商城运动鞋订单确认收货,在快手中给商城<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,快手,快手极速里能搜到“手机壳”相关的订单并确认收货吗？,在快手中搜索商城手机壳订单并确认收货,在快手中给商城<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-订单,快手,我在快手视频里买了双鞋，怎么申请退货退款啊？,在快手视频中给商城鞋子订单申请退货退款,在快手中给商城<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,快手,帮我给快手app上买的那件T恤申请换货。,在快手app中给商城T恤订单申请退货,在快手中给商城<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,快手,在快手视频里帮我给商城买的一双运动鞋订单申请退货退款，原因是鞋子尺码不合适。,在快手视频中给商城运动鞋订单申请退货退款，原因为鞋子尺码不合适,在快手中给商城<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,快手,我想在快手app上对我之前买的那件连衣裙订单发起换货申请，原因是有轻微的质量问题。,在快手app中给商城连衣裙订单发起换货申请，原因为有轻微的质量问题,在快手中给商城<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-评价,快手,怎么在快手商城里评价我刚买的小米手机订单？,在快手中的商城评价商城小米手机订单,在快手中评价商城<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,帮我给快手订单里的那件连衣裙写个好评，内容要包括面料不错和穿着合适。,在快手中给商城的连衣裙订单写好评,在快手中评价商城<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,在快手app里帮我评价商城买的蓝牙耳机订单，星级要五颗星。,在快手app中评价商城蓝牙耳机订单订单，星级为五颗星,在快手中评价商城<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,我在快手短视频里有一笔运动鞋的订单，怎么给它评个3星？,在快手短视频中的商城给运动鞋订单评3星,在快手中评价商城<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,快手里怎么评价商城买的运动鞋订单啊，评价内容要写“鞋子穿着挺舒服的，码数也标准”。,在快手中评价商城运动鞋订单，评价内容为鞋子穿着挺舒服的，码数也标准,在快手中评价商城<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,YoYo，在极速版快手里怎么给之前买的手机壳订单写评价，内容是“手机壳质量差，还有味道”。,在快手中的商城给手机壳订单写评价，内容为手机壳质量差，还有味道,在快手中评价商城<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,在快手短视频里怎么给运动鞋订单评价并上传图片啊？,在快手短视频中的商城给运动鞋订单评价并上传图片,在快手中评价商城<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,YOYO，帮我操作一下快手极速版里的连衣裙订单评价，记得加上图片。,在快手中评价商城连衣裙订单并添加图片,在快手中评价商城<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,我在快手视频里买了一个包包，怎么给订单评5星呀？评价内容我已经写好了是“包包质量特别好，和卖家描述的一样，很值得推荐”。,在快手视频中的商城给包包订单评5星，评价内容为包包质量特别好，和卖家描述的一样，很值得推荐，并上传几张图片,在快手中评价商城<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,快手,请帮我在我用的快手app上评价一个订单，商品是运动鞋，星级是4星，评价内容是“鞋子穿着挺舒服的，就是颜色和图片有点色差”，还要上传几张图片。,在快手app中评价商城运动鞋订单，星级为4星，评价内容为鞋子穿着挺舒服的，就是颜色和图片有点色差，并上传几张图片,在快手中评价商城<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-搜索,快手,在快手短视频里打开商城的国家补贴并搜索手机壳。,在快手短视频中打开商城的国家补贴并搜索手机壳,在快手中打开商城的国家补贴并搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
